42R241A00-4,PL,PRI,1250,0.8,255,culenb9r1
3AC163B20-1,PL,BLA,979,0.8,255,culenb9r1
48A015D00-4,PL,GMG,1139,0.8,255,culenb9r1
29R643B00-2,PL,HRE,1124,0.8,1025,culenb9r1
3AC163B20-3,PL,BLA,979,0.8,255,culenb9r1
3AC163B20-2,PL,BLA,979,0.8,255,culenb9r1
29R643B00-1,PL,HRE,1124,0.8,1025,culenb9r1
36L876C00-1,PL,MBL,1125,0.8,1025,culenb9r1
29R635D00-1,PL,HRE,1153,0.8,255,culenb9r1
34R522B00-1,PL,BEI,1092,0.8,255,culenb9r1
36L839A00-1,PL,MER,1204,0.8,255,culenb9r1
37A440C00-4,PL,WHE,1059,0.8,255,culenb9r1
35A625B00-3,PL,IRO,1195,0.8,1025,culenb9r1
0AC369B00H3-2,PL,SAN,1119,0.8,255,culenb9r1
0AC369B00H3-1,PL,SAN,1119,0.8,255,culenb9r1
0AC368A00H1-1,PL,SCR,1036,0.8,1025,culenb9r1
29R643B00-4,PL,HRE,1124,0.8,1025,culenb9r1
37R571B10-1,PL,MVS,1214,0.8,1025,culenb9r1
42R245D00-2,PL,SGR,1145,0.8,255,culenb9r1
42R244A00-1,PL,SGR,1157,0.8,255,culenb9r1
45A727D00-1,PL,CGR,1104,0.8,255,culenb9r1
47L583B00-3,PL,MVS,1144,0.8,255,culenb9r1
47L583B00-1,PL,MVS,1144,0.8,255,culenb9r1
47L583B00-2,PL,MVS,1144,0.8,255,culenb9r1
42R245D00-4,PL,SGR,1145,0.8,255,culenb9r1
32R843C00-1,PL,MGR,1220,0.8,255,culenb9r1
34R513C00-2,PL,RIV,1212,0.8,255,culenb9r1
42R245D00-3,PL,SGR,1145,0.8,255,culenb9r1
HD811885-2,PL,BLA,1530,0.8,255,culenb9r1
0AC369B00H1-2,PL,MLO,1082,0.8,255,culenb9r1
0AC369B00H1-1,PL,MLO,1082,0.8,255,culenb9r1
47L583A00-1,PL,MVS,1168,0.8,255,culenb9r1
34R522B00-4,PL,BEI,1092,0.8,255,culenb9r1
37A439C00-1,PL,WHE,974,0.8,255,culenb9r1
29R635B00-2,PL,HRE,1172,0.8,255,culenb9r1
0AC367B00H4-1,PL,OWH,1180,0.8,255,culenb9r1
37R571B20-1,PL,MVS,1148,0.8,1025,culenb9r1
32R843B00-1,PL,MGR,1237,0.8,255,culenb9r1
32R843B00-2,PL,MGR,1237,0.8,255,culenb9r1
37R571A10-1,PL,MBL,1128,0.8,255,culenb9r1
45A727A00-4,PL,CGR,1107,0.8,1025,culenb9r1
0AC369A00H3-2,PL,DJA,1087,0.8,255,culenb9r1
29R632D00-1,PL,MER,1139,0.8,255,culenb9r1
31RG92C00-2,PL,MGR,1089,0.8,255,culenb9r1
31RG92C00-1,PL,MGR,1089,0.8,255,culenb9r1
0AC369A00H3-1,PL,DJA,1087,0.8,255,culenb9r1
06B774B00H2-1,PL,AGR,1111,0.8,255,culenb9r1
A00614-4,PL,BBR,1222,0.8,255,culenb9r1
04C708D00-1,PL,IRO,1146,0.8,255,culenb9r1
840032-1,PL,ARE,1143,0.8,255,culenb9r1
840032-2,PL,ARE,1143,0.8,255,culenb9r1
45C029A10-1,PL,BEI,1083,0.8,255,culenb9r1
45C029A10-3,PL,BEI,1083,0.8,255,culenb9r1
45C029A10-2,PL,BEI,1083,0.8,255,culenb9r1
A04558-2,PL,OGR,605,0.8,255,culenb9r1
A04558-1,PL,OGR,605,0.8,255,culenb9r1
A04558-3,PL,OGR,605,0.8,255,culenb9r1
31RG92D00-3,PL,MGR,1095,0.8,255,culenb9r1
32R845A00-4,PL,RIV,1245,0.8,255,culenb9r1
29R639D00-3,PL,BEI,1177,0.8,255,culenb9r1
35A625B00-2,PL,IRO,1195,0.8,1025,culenb9r1
0AC369A00H4-1,PL,BLA,1150,0.8,255,culenb9r1
06C011A00H1-1,PL,AGR,1070,0.8,255,culenb9r1
A04558-4,PL,OGR,605,0.8,255,culenb9r1
3AC163B10-1,PL,BLA,971,0.8,255,culenb9r1
36L876D00-3,PL,MBL,1160,0.8,1025,culenb9r1
04C708C00-2,PL,IRO,1137,0.8,255,culenb9r1
37R571A20-3,PL,MBL,1120,0.8,255,culenb9r1
33A276A00-1,PL,PAL,601,0.8,1025,culenb9r1
33A276A00-2,PL,PAL,601,0.8,1025,culenb9r1
33A276A00-3,PL,PAL,601,0.8,1025,culenb9r1
97C863B00-1,PO,MVS,1182,0.9,135,culenb9r1
97C861B00-2,PO,MBL,1160,0.9,135,culenb9r1
97C861B00-1,PO,MBL,1160,0.9,135,culenb9r1
D51744-4,RA,MOC,595,0.8,1025,culenb9r1
X58660-2,RA,MBL,1022,0.8,170,culenb9r1
